Unnamed: 0,Unnamed: 0.1,488_only_foci,488_overlap_foci,488_total_foci,561_only_foci,561_overlap_foci,561_total_foci,cell,filename,flagged_oof,flagged_z,im_n_cells,im_raw_cells,image,stains,cell_line,parent,treatment,czi_id
0,0,7.0,8.0,15.0,33.0,8.0,41.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,1.0,LC3-p62,dTMEM,HEK,Torin,3
1,1,3.0,12.0,15.0,36.0,12.0,48.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dTMEM,HEK,Torin,3
2,2,1.0,12.0,13.0,26.0,12.0,38.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dTMEM,HEK,Torin,3
3,3,20.0,78.0,98.0,53.0,79.0,132.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,3.0,LC3-p62,dTMEM,HEK,Torin,3
4,4,6.0,25.0,31.0,39.0,28.0,67.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,3.0,LC3-p62,dTMEM,HEK,Torin,3
5,5,16.0,40.0,56.0,72.0,44.0,116.0,3.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,3.0,LC3-p62,dTMEM,HEK,Torin,3
6,6,12.0,26.0,38.0,18.0,26.0,44.0,4.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,3.0,LC3-p62,dTMEM,HEK,Torin,3
7,7,7.0,35.0,42.0,75.0,37.0,112.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,4.0,LC3-p62,dTMEM,HEK,Torin,3
8,8,20.0,43.0,63.0,67.0,44.0,111.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,4.0,LC3-p62,dTMEM,HEK,Torin,3
9,9,9.0,12.0,21.0,27.0,12.0,39.0,3.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,4.0,LC3-p62,dTMEM,HEK,Torin,3
10,10,17.0,18.0,35.0,37.0,17.0,54.0,4.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,1.0,0.0,4.0,4.0,4.0,LC3-p62,dTMEM,HEK,Torin,3
11,11,6.0,13.0,19.0,94.0,13.0,107.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dTMEM,HEK,Torin,3
12,12,6.0,27.0,33.0,106.0,25.0,131.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dTMEM,HEK,Torin,3
13,13,6.0,68.0,74.0,55.0,69.0,124.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,6.0,LC3-p62,dTMEM,HEK,Torin,3
14,14,7.0,16.0,23.0,11.0,17.0,28.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,6.0,LC3-p62,dTMEM,HEK,Torin,3
15,15,11.0,68.0,79.0,72.0,72.0,144.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,7.0,LC3-p62,dTMEM,HEK,Torin,3
16,16,6.0,13.0,19.0,11.0,13.0,24.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,7.0,LC3-p62,dTMEM,HEK,Torin,3
17,17,16.0,31.0,47.0,16.0,32.0,48.0,3.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,7.0,LC3-p62,dTMEM,HEK,Torin,3
18,18,14.0,38.0,52.0,66.0,41.0,107.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dTMEM,HEK,Torin,3
19,19,10.0,17.0,27.0,35.0,18.0,53.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dTMEM,HEK,Torin,3
20,20,24.0,39.0,63.0,39.0,39.0,78.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,9.0,LC3-p62,dTMEM,HEK,Torin,3
21,21,7.0,40.0,47.0,40.0,42.0,82.0,1.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,1.0,1.0,2.0,2.0,10.0,LC3-p62,dTMEM,HEK,Torin,3
22,22,22.0,64.0,86.0,43.0,64.0,107.0,2.0,LC3-p62_HEK_dTMEM_Torin_10Pos_3_AiryscanProcessing.czi,1.0,1.0,2.0,2.0,10.0,LC3-p62,dTMEM,HEK,Torin,3
0,0,10.0,46.0,56.0,61.0,48.0,109.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dTMEM,HEK,No Torin,3
1,1,4.0,44.0,48.0,67.0,43.0,110.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dTMEM,HEK,No Torin,3
2,2,1.0,3.0,4.0,10.0,3.0,13.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,2.0,LC3-p62,dTMEM,HEK,No Torin,3
3,3,11.0,44.0,55.0,60.0,44.0,104.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,2.0,LC3-p62,dTMEM,HEK,No Torin,3
4,4,0.0,1.0,1.0,16.0,1.0,17.0,3.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,2.0,LC3-p62,dTMEM,HEK,No Torin,3
5,5,3.0,21.0,24.0,50.0,20.0,70.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,3.0,LC3-p62,dTMEM,HEK,No Torin,3
6,6,9.0,24.0,33.0,50.0,24.0,74.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,3.0,LC3-p62,dTMEM,HEK,No Torin,3
7,7,3.0,33.0,36.0,25.0,31.0,56.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,4.0,LC3-p62,dTMEM,HEK,No Torin,3
8,8,6.0,57.0,63.0,47.0,60.0,107.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,4.0,LC3-p62,dTMEM,HEK,No Torin,3
9,9,2.0,13.0,15.0,20.0,13.0,33.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,6.0,5.0,LC3-p62,dTMEM,HEK,No Torin,3
10,10,21.0,75.0,96.0,159.0,75.0,234.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,6.0,5.0,LC3-p62,dTMEM,HEK,No Torin,3
11,11,4.0,13.0,17.0,38.0,13.0,51.0,3.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,6.0,5.0,LC3-p62,dTMEM,HEK,No Torin,3
12,12,12.0,12.0,24.0,55.0,11.0,66.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,6.0,LC3-p62,dTMEM,HEK,No Torin,3
13,13,16.0,9.0,25.0,68.0,10.0,78.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,1.0,0.0,2.0,2.0,6.0,LC3-p62,dTMEM,HEK,No Torin,3
14,14,11.0,51.0,62.0,24.0,51.0,75.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,7.0,LC3-p62,dTMEM,HEK,No Torin,3
15,15,7.0,22.0,29.0,71.0,25.0,96.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,8.0,LC3-p62,dTMEM,HEK,No Torin,3
16,16,1.0,23.0,24.0,64.0,22.0,86.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,8.0,LC3-p62,dTMEM,HEK,No Torin,3
17,17,0.0,12.0,12.0,72.0,12.0,84.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dTMEM,HEK,No Torin,3
18,18,0.0,15.0,15.0,65.0,15.0,80.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dTMEM,HEK,No Torin,3
19,19,23.0,67.0,90.0,40.0,69.0,109.0,1.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,10.0,LC3-p62,dTMEM,HEK,No Torin,3
20,20,31.0,67.0,98.0,37.0,69.0,106.0,2.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,10.0,LC3-p62,dTMEM,HEK,No Torin,3
21,21,32.0,48.0,80.0,21.0,50.0,71.0,3.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,10.0,LC3-p62,dTMEM,HEK,No Torin,3
22,22,12.0,19.0,31.0,7.0,20.0,27.0,4.0,LC3-p62_HEK_dTMEM_No Torin_10Pos_3_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,10.0,LC3-p62,dTMEM,HEK,No Torin,3
0,0,9.0,0.0,9.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dFIP200,HEK,Torin,2
1,1,6.0,0.0,6.0,2.0,0.0,2.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dFIP200,HEK,Torin,2
2,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dFIP200,HEK,Torin,2
3,3,9.0,1.0,10.0,0.0,2.0,2.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dFIP200,HEK,Torin,2
4,4,5.0,0.0,5.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dFIP200,HEK,Torin,2
5,5,5.0,0.0,5.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,3.0,LC3-p62,dFIP200,HEK,Torin,2
6,6,7.0,0.0,7.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,3.0,LC3-p62,dFIP200,HEK,Torin,2
7,7,9.0,3.0,12.0,0.0,3.0,3.0,3.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,3.0,LC3-p62,dFIP200,HEK,Torin,2
8,8,10.0,0.0,10.0,3.0,0.0,3.0,4.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,3.0,LC3-p62,dFIP200,HEK,Torin,2
9,9,4.0,0.0,4.0,0.0,0.0,0.0,5.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,5.0,5.0,3.0,LC3-p62,dFIP200,HEK,Torin,2
10,10,8.0,0.0,8.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,1.0,1.0,3.0,4.0,LC3-p62,dFIP200,HEK,Torin,2
11,11,4.0,0.0,4.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-p62,dFIP200,HEK,Torin,2
12,12,4.0,0.0,4.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-p62,dFIP200,HEK,Torin,2
13,13,4.0,0.0,4.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-p62,dFIP200,HEK,Torin,2
14,14,6.0,0.0,6.0,0.0,0.0,0.0,4.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-p62,dFIP200,HEK,Torin,2
15,15,12.0,0.0,12.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dFIP200,HEK,Torin,2
16,16,12.0,0.0,12.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dFIP200,HEK,Torin,2
17,17,4.0,0.0,4.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,7.0,LC3-p62,dFIP200,HEK,Torin,2
18,18,5.0,0.0,5.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,8.0,LC3-p62,dFIP200,HEK,Torin,2
19,19,4.0,0.0,4.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dFIP200,HEK,Torin,2
20,20,8.0,0.0,8.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dFIP200,HEK,Torin,2
21,21,2.0,0.0,2.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,10.0,LC3-p62,dFIP200,HEK,Torin,2
22,22,3.0,0.0,3.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,10.0,LC3-p62,dFIP200,HEK,Torin,2
23,23,12.0,0.0,12.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,10.0,LC3-p62,dFIP200,HEK,Torin,2
24,24,5.0,0.0,5.0,1.0,0.0,1.0,4.0,LC3-p62_HEK_dFIP200_Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,10.0,LC3-p62,dFIP200,HEK,Torin,2
0,0,4.0,12.0,16.0,13.0,12.0,25.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,No Torin,2
1,1,7.0,8.0,15.0,10.0,8.0,18.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,WT,HEK,No Torin,2
2,2,26.0,1.0,27.0,1.0,1.0,2.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,WT,HEK,No Torin,2
3,3,10.0,2.0,12.0,1.0,2.0,3.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,WT,HEK,No Torin,2
4,4,3.0,7.0,10.0,5.0,7.0,12.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,WT,HEK,No Torin,2
5,5,1.0,8.0,9.0,6.0,7.0,13.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,3.0,LC3-p62,WT,HEK,No Torin,2
6,6,12.0,17.0,29.0,14.0,16.0,30.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,No Torin,2
7,7,7.0,7.0,14.0,15.0,8.0,23.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,WT,HEK,No Torin,2
8,8,16.0,5.0,21.0,11.0,8.0,19.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,No Torin,2
9,9,23.0,5.0,28.0,13.0,5.0,18.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,WT,HEK,No Torin,2
10,10,8.0,7.0,15.0,3.0,7.0,10.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,WT,HEK,No Torin,2
11,11,8.0,2.0,10.0,9.0,2.0,11.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,WT,HEK,No Torin,2
12,12,7.0,5.0,12.0,3.0,5.0,8.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,WT,HEK,No Torin,2
13,13,7.0,6.0,13.0,4.0,6.0,10.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,WT,HEK,No Torin,2
14,14,4.0,2.0,6.0,1.0,2.0,3.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,2
15,15,9.0,3.0,12.0,6.0,3.0,9.0,2.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,2
16,16,4.0,7.0,11.0,4.0,7.0,11.0,3.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,2
17,17,2.0,6.0,8.0,9.0,7.0,16.0,4.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,8.0,LC3-p62,WT,HEK,No Torin,2
18,18,8.0,2.0,10.0,11.0,2.0,13.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,9.0,LC3-p62,WT,HEK,No Torin,2
19,19,6.0,6.0,12.0,9.0,6.0,15.0,1.0,LC3-p62_HEK_WT_No Torin_10Pos_2_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,10.0,LC3-p62,WT,HEK,No Torin,2
0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dFIP200,HEK,Torin,3
1,1,4.0,0.0,4.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-p62,dFIP200,HEK,Torin,3
2,2,5.0,0.0,5.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dFIP200,HEK,Torin,3
3,3,2.0,0.0,2.0,3.0,0.0,3.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,2.0,LC3-p62,dFIP200,HEK,Torin,3
4,4,7.0,0.0,7.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,3.0,LC3-p62,dFIP200,HEK,Torin,3
5,5,6.0,0.0,6.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,3.0,LC3-p62,dFIP200,HEK,Torin,3
6,6,3.0,0.0,3.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,3.0,LC3-p62,dFIP200,HEK,Torin,3
7,7,6.0,0.0,6.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dFIP200,HEK,Torin,3
8,8,2.0,0.0,2.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-p62,dFIP200,HEK,Torin,3
9,9,2.0,0.0,2.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dFIP200,HEK,Torin,3
10,10,3.0,0.0,3.0,1.0,0.0,1.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-p62,dFIP200,HEK,Torin,3
11,11,1.0,0.0,1.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dFIP200,HEK,Torin,3
12,12,1.0,0.0,1.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,6.0,LC3-p62,dFIP200,HEK,Torin,3
13,13,3.0,0.0,3.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dFIP200,HEK,Torin,3
14,14,6.0,0.0,6.0,3.0,0.0,3.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,7.0,LC3-p62,dFIP200,HEK,Torin,3
15,15,11.0,0.0,11.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dFIP200,HEK,Torin,3
16,16,3.0,0.0,3.0,2.0,0.0,2.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-p62,dFIP200,HEK,Torin,3
17,17,5.0,0.0,5.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dFIP200,HEK,Torin,3
18,18,6.0,0.0,6.0,0.0,0.0,0.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-p62,dFIP200,HEK,Torin,3
19,19,4.0,0.0,4.0,1.0,0.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dFIP200,HEK,Torin,3
20,20,3.0,1.0,4.0,0.0,1.0,1.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_3_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,10.0,LC3-p62,dFIP200,HEK,Torin,3
0,0,8.0,1.0,9.0,0.0,1.0,1.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,6.0,1.0,LC3-p62,dFIP200,HEK,Torin,4
1,1,4.0,0.0,4.0,5.0,0.0,5.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,6.0,1.0,LC3-p62,dFIP200,HEK,Torin,4
2,2,5.0,0.0,5.0,0.0,0.0,0.0,3.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,6.0,1.0,LC3-p62,dFIP200,HEK,Torin,4
3,3,8.0,0.0,8.0,0.0,0.0,0.0,4.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,6.0,1.0,LC3-p62,dFIP200,HEK,Torin,4
4,4,5.0,1.0,6.0,1.0,1.0,2.0,5.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,5.0,6.0,1.0,LC3-p62,dFIP200,HEK,Torin,4
5,5,7.0,0.0,7.0,0.0,0.0,0.0,1.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dFIP200,HEK,Torin,4
6,6,3.0,0.0,3.0,4.0,0.0,4.0,2.0,LC3-p62_HEK_dFIP200_Torin_10Pos_4_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,2.0,LC3-p62,dFIP200,HEK,Torin,4
